time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
2181,0,1,6336.33,2.91,324,37.538609,-122.281004,0.4,,2
2182,0,1,6339.11,2.91,324,37.538625,-122.280977,0.4,,3
2183,0,1,6342.03,2.91,324,37.538638,-122.280948,0.5,,3
2184,0,1,6344.91,2.9,324,37.53865,-122.280919,0.5,,3
2185,0,1,6347.76,2.9,325,37.538658,-122.280891,0.5,,2
2186,0,1,6350.53,2.9,325,37.538664,-122.280862,0.6,,3
2187,0,1,6353.12,2.9,325,37.538672,-122.280834,0.6,,3
2188,0,1,6355.77,2.9,325,37.538682,-122.280806,0.6,,3
2189,0,1,6358.45,2.9,325,37.538696,-122.280779,0.6,,2
2190,0,1,6361.34,2.9,325,37.538713,-122.280752,0.5,,3
2191,0,1,6364.36,2.9,325,37.538732,-122.280726,0.5,,3
2192,0,1,6367.47,2.9,326,37.538749,-122.280701,0.5,,3
2193,0,1,6370.53,2.9,326,37.538766,-122.280676,0.5,,3
2194,0,1,6373.4,2.9,326,37.538784,-122.280652,0.5,,3
2195,0,1,6376.2,2.9,326,37.538802,-122.280629,0.4,,2
2196,0,1,6378.93,2.9,326,37.538821,-122.280609,0.4,,3
2197,0,1,6381.6,2.9,326,37.53884,-122.280589,0.4,,3
2198,0,1,6384.4,2.9,326,37.538859,-122.280568,0.4,,3
2199,0,1,6387.21,2.9,327,37.538878,-122.280546,0.3,,3
2200,0,1,6390.16,2.9,327,37.538895,-122.280521,0.3,,2
2201,0,1,6393.19,2.9,327,37.538912,-122.280495,0.3,,3
2202,0,1,6396.22,2.9,327,37.538928,-122.280468,0.3,,3
2203,0,1,6399.14,2.9,327,37.538944,-122.28044,0.3,,6
2204,0,1,6402.49,2.9,327,37.538959,-122.280413,0.2,,6
2205,0,1,6405.56,2.9,328,37.538975,-122.280385,0.2,,2
2206,0,1,6405.56,2.9,328,37.538991,-122.280358,0.2,,3
2207,0,1,6405.56,2.9,328,37.539007,-122.280332,0.2,,3
2208,0,1,6408.46,2.9,328,37.539023,-122.280306,0.2,,3
2209,0,1,6410.76,2.9,328,37.539039,-122.28028,0.2,,2
2210,0,1,6413.96,2.9,328,37.539055,-122.280254,0.1,,3
2211,0,1,6416.99,2.9,328,37.53907,-122.280228,0.1,,3
2212,0,1,6419.44,2.9,329,37.539086,-122.280202,0.1,,3
2213,0,1,6422.52,2.9,329,37.539102,-122.280176,0.1,,3
2214,0,1,6425.61,2.9,329,37.539117,-122.280149,0.1,,2
2215,0,1,6428.31,2.9,329,37.539132,-122.280122,0.0,,3
2216,0,1,6431.27,2.9,329,37.539147,-122.280095,0.0,,3
2217,0,1,6434.52,2.9,329,37.539162,-122.280068,0.0,,3
2218,0,1,6437.09,2.9,329,37.539177,-122.28004,0.0,,2
2219,0,1,6440.12,2.9,330,37.539191,-122.280013,0.0,,3
2220,0,1,6443.31,2.9,330,37.539206,-122.279986,-0.1,,3
2221,0,1,6445.85,2.9,330,37.539221,-122.279958,-0.1,,3
2222,0,1,6449.2,2.9,330,37.539236,-122.279931,-0.1,,3
2223,0,1,6452.19,2.9,330,37.539251,-122.279904,-0.2,,2
2224,0,1,6454.51,2.9,330,37.539266,-122.279878,-0.2,,3
2225,0,1,6457.62,2.9,330,37.539282,-122.279851,-0.2,,3
2226,0,1,6460.57,2.9,331,37.539297,-122.279825,-0.3,,3
2227,0,1,6463.22,2.9,331,37.539313,-122.279799,-0.3,,3
2228,0,1,6466.15,2.9,331,37.539329,-122.279774,-0.3,,2
2229,0,1,6469.15,2.9,331,37.539345,-122.279748,-0.3,,3
2230,0,1,6471.93,2.9,331,37.539361,-122.279722,-0.3,,3
2231,0,1,6474.91,2.9,331,37.539377,-122.279696,-0.3,,3
2232,0,1,6478.06,2.9,332,37.539393,-122.279669,-0.3,,3
2233,0,1,6480.68,2.9,332,37.539409,-122.279642,-0.3,,2
2234,0,1,6483.84,2.9,332,37.539425,-122.279614,-0.3,,3
2235,0,1,6487.09,2.9,332,37.539441,-122.279586,-0.3,,3
2236,0,1,6489.54,2.9,332,37.539457,-122.279558,-0.3,,2
2237,0,1,6492.92,2.9,332,37.539473,-122.27953,-0.3,,4
2238,0,1,6496.12,2.9,332,37.539489,-122.279502,-0.3,,2
2239,0,1,6498.43,2.9,333,37.539505,-122.279474,-0.3,,3
2240,0,1,6501.72,2.9,333,37.539522,-122.279447,-0.2,,3
2241,0,1,6504.91,2.9,333,37.539538,-122.279419,-0.2,,3
2242,0,1,6507.5,2.9,333,37.539555,-122.279392,-0.2,,3
2243,0,1,6510.65,2.9,333,37.539571,-122.279365,-0.1,,2
2244,0,1,6513.85,2.9,333,37.539588,-122.279339,-0.1,,3
2245,0,1,6516.78,2.9,333,37.539605,-122.279312,0.0,,3
2246,0,1,6519.84,2.9,334,37.539622,-122.279286,0.0,,3
2247,0,1,6523.0,2.9,334,37.539639,-122.279259,0.1,,3
2248,0,1,6525.96,2.9,334,37.539656,-122.279233,0.1,,2
2249,0,1,6529.09,2.9,334,37.539673,-122.279207,0.2,,3
2250,0,1,6532.34,2.9,334,37.539691,-122.279181,0.2,,3
2251,0,1,6534.88,2.9,334,37.539709,-122.279156,0.3,,3
2252,0,1,6538.07,2.9,334,37.539727,-122.279132,0.4,,3
2253,0,1,6541.21,2.9,335,37.539746,-122.279109,0.4,,2
2254,0,1,6543.73,2.9,335,37.539766,-122.279086,0.5,,3
2255,0,1,6546.94,2.9,335,37.539786,-122.279065,0.5,,3
2256,0,1,6549.78,2.9,335,37.539807,-122.279044,0.6,,3
2257,0,1,6552.5,2.9,335,37.539828,-122.279025,0.7,,3
2258,0,1,6555.65,2.9,335,37.53985,-122.279006,0.7,,2
2259,0,1,6558.61,2.9,336,37.539872,-122.278988,0.8,,3
2260,0,1,6561.17,2.9,336,37.539894,-122.278971,0.8,,3
2261,0,1,6564.2,2.9,336,37.539917,-122.278956,0.9,,3
2262,0,1,6567.12,2.9,336,37.53994,-122.278943,0.9,,2
2263,0,1,6569.87,2.9,336,37.539963,-122.278934,0.9,,3
2264,0,1,6572.65,2.9,336,37.539986,-122.278926,1.0,,3
2265,0,1,6575.61,2.9,336,37.540009,-122.278915,1.0,,3
2266,0,1,6578.26,2.9,337,37.540032,-122.278902,1.0,,2
2267,0,1,6581.26,2.9,337,37.540055,-122.278891,1.0,,3
2268,0,1,6584.34,2.9,337,37.540079,-122.278882,1.1,,3
2269,0,1,6586.46,2.9,337,37.540103,-122.278875,1.1,,3
2270,0,1,6589.37,2.9,337,37.540127,-122.27887,1.1,,3
2271,0,1,6592.18,2.9,337,37.540151,-122.278867,1.1,,2
2272,0,1,6594.65,2.9,337,37.540175,-122.278865,1.2,,3
2273,0,1,6597.77,2.89,338,37.5402,-122.278864,1.2,,3
2274,0,1,6600.55,2.89,338,37.540226,-122.278863,1.2,,3
2275,0,1,6602.79,2.89,338,37.540252,-122.278862,1.2,,2
2276,0,1,6605.94,2.89,338,37.540278,-122.27886,1.2,,3
2277,0,1,6609.0,2.89,338,37.540304,-122.278859,1.3,,3
2278,0,1,6611.29,2.89,338,37.540331,-122.278857,1.3,,3
2279,0,1,6614.35,2.89,338,37.540358,-122.278855,1.3,,3
2280,0,1,6617.69,2.89,339,37.540384,-122.278852,1.3,,2
2281,0,1,6620.02,2.89,339,37.540411,-122.27885,1.4,,3
2282,0,1,6622.92,2.89,339,37.540437,-122.278847,1.4,,3
2283,0,1,6626.13,2.89,339,37.540463,-122.278844,1.4,,3
2284,0,1,6628.83,2.89,339,37.540489,-122.278843,1.5,,2
2285,0,1,6631.71,2.89,339,37.540514,-122.278843,1.5,,3
2286,0,1,6634.99,2.89,340,37.540539,-122.278845,1.5,,3
2287,0,1,6637.49,2.89,340,37.540564,-122.278848,1.5,,3
2288,0,1,6644.99,2.89,340,37.540589,-122.27885,1.5,,2
2289,0,1,6648.72,2.89,340,37.540614,-122.278853,1.6,,3
2290,0,1,6651.39,2.89,340,37.540638,-122.278854,1.6,,3
2291,0,1,6654.05,2.89,340,37.540663,-122.278854,1.6,,3
2292,0,1,6656.83,2.89,340,37.540687,-122.278854,1.6,,3
2293,0,1,6659.54,2.88,341,37.540712,-122.278854,1.6,,3
2294,0,1,6662.42,2.88,341,37.540738,-122.278853,1.7,,2
2295,0,1,6665.3,2.88,341,37.540764,-122.278852,1.7,,3
2296,0,1,6668.1,2.88,341,37.54079,-122.278851,1.7,,3
2297,0,1,6671.09,2.88,341,37.540817,-122.27885,1.7,,3
2298,0,1,6674.01,2.88,341,37.540844,-122.278849,1.7,,3
2299,0,1,6676.97,2.88,341,37.540871,-122.278848,1.7,,2
2300,0,1,6680.03,2.88,342,37.540898,-122.278847,1.6,,3
2301,0,1,6683.08,2.88,342,37.540925,-122.278847,1.5,,3
2302,0,1,6686.19,2.88,342,37.540952,-122.278847,1.5,,3
2303,0,1,6689.1,2.88,342,37.540979,-122.278847,1.4,,3
2304,0,1,6691.92,2.88,342,37.541005,-122.278848,1.3,,2
2305,0,1,6694.84,2.88,342,37.541031,-122.278849,1.3,,3
2306,0,1,6697.67,2.88,342,37.541057,-122.27885,1.2,,3
2307,0,1,6700.59,2.88,343,37.541083,-122.27885,1.1,,2
2308,0,1,6703.48,2.88,343,37.541108,-122.278851,1.1,,3
2309,0,1,6706.32,2.88,343,37.541134,-122.278851,1.0,,3
2310,0,1,6709.18,2.88,343,37.541159,-122.278851,0.9,,3
2311,0,1,6712.32,2.88,343,37.541185,-122.27885,0.9,,2
2312,0,1,6715.29,2.88,343,37.54121,-122.278849,0.8,,3
2313,0,1,6715.29,2.88,344,37.541235,-122.278848,0.7,,5
2314,0,1,6719.54,2.88,344,37.541261,-122.278847,0.7,,5
2315,0,1,6723.5,2.88,344,37.541286,-122.278845,0.6,,4
2316,0,1,6726.34,2.88,344,37.541311,-122.278843,0.5,,2
2317,0,1,6729.09,2.88,344,37.541336,-122.278841,0.5,,3
2318,0,1,6731.8,2.88,344,37.541361,-122.278839,0.4,,3
2319,0,1,6734.38,2.88,344,37.541385,-122.278837,0.3,,3
2320,0,1,6737.15,2.88,345,37.54141,-122.278835,0.3,,2
2321,0,1,6739.87,2.88,345,37.541435,-122.278834,0.2,,6
2322,0,1,6742.57,2.88,345,37.541459,-122.278834,0.1,,6
2323,0,1,6745.41,2.88,345,37.541484,-122.278834,0.1,,3
2324,0,1,6748.11,2.88,345,37.541508,-122.278836,0.0,,3
2325,0,1,6750.98,2.88,345,37.541533,-122.278838,0.0,,3
2326,0,1,6751.31,2.88,345,37.541558,-122.278839,-0.1,,2
2327,0,1,6754.38,2.88,346,37.541582,-122.278838,-0.2,,3
2328,0,1,6757.12,2.88,346,37.541607,-122.278836,-0.2,,3
2329,0,1,6757.12,2.88,346,37.541631,-122.278832,-0.3,,3
2330,0,1,6757.12,2.88,346,37.541655,-122.278829,-0.4,,2
2331,0,1,6764.03,2.87,346,37.541679,-122.278826,-0.4,,4
2332,0,1,6769.33,2.87,346,37.541703,-122.278826,-0.4,,2
2333,0,1,6772.49,2.87,346,37.541727,-122.278825,-0.4,,3
2334,0,1,6775.13,2.87,347,37.541751,-122.278826,-0.3,,3
2335,0,1,6777.84,2.87,347,37.541776,-122.278827,-0.3,,2
2336,0,1,6780.75,2.87,347,37.541801,-122.278827,-0.3,,3
2337,0,1,6783.53,2.87,347,37.541826,-122.278828,-0.3,,2
2338,0,1,6786.29,2.87,347,37.541852,-122.278828,-0.3,,3
2339,0,1,6789.03,2.86,347,37.541877,-122.278828,-0.3,,3
2340,0,1,6791.77,2.86,348,37.541902,-122.278827,-0.2,,3
2341,0,1,6794.56,2.86,348,37.541928,-122.278826,-0.2,,2
2342,0,1,6797.35,2.86,348,37.541953,-122.278825,-0.2,,3
2343,0,1,6800.23,2.86,348,37.541978,-122.278824,-0.2,,3
2344,0,1,6803.05,2.86,348,37.542003,-122.278823,-0.2,,3
2345,0,1,6806.23,2.86,348,37.542028,-122.278823,-0.2,,3
2346,0,1,6809.13,2.86,348,37.542052,-122.278822,-0.1,,2
2347,0,1,6809.13,2.86,349,37.542077,-122.278821,-0.1,,3
2348,0,1,6809.13,2.86,349,37.542101,-122.27882,-0.1,,3
2349,0,1,6813.49,2.86,349,37.542125,-122.27882,-0.1,,3
2350,0,1,6816.45,2.86,349,37.54215,-122.278819,-0.1,,3
2351,0,1,6819.27,2.86,349,37.542175,-122.278818,-0.1,,5
2352,0,1,6824.1,2.86,349,37.542199,-122.278818,0.0,,5
2353,0,1,6827.23,2.86,349,37.542224,-122.278817,0.0,,3
2354,0,1,6830.04,2.86,350,37.542249,-122.278816,0.0,,3
2355,0,1,6830.04,2.85,350,37.542274,-122.278815,0.0,,2
2356,0,1,6834.78,2.85,350,37.542299,-122.278813,0.0,,4
2357,0,1,6837.77,2.85,350,37.542324,-122.278811,0.0,,2
2358,0,1,6839.04,2.85,350,37.542349,-122.278808,0.0,,3
2359,0,1,6843.73,2.85,350,37.542374,-122.278804,0.0,,3
2360,0,1,6846.87,2.85,350,37.542399,-122.2788,0.1,,3
2361,0,1,6849.54,2.85,351,37.542424,-122.278796,0.1,,2
2362,0,1,6852.4,2.85,351,37.542449,-122.278792,0.1,,3
2363,0,1,6855.18,2.85,351,37.542474,-122.278788,0.1,,3
2364,0,1,6858.13,2.85,351,37.542499,-122.278785,0.1,,2
2365,0,1,6861.01,2.85,351,37.542525,-122.278782,0.0,,3
2366,0,1,6863.77,2.85,351,37.542551,-122.27878,0.0,,3
2367,0,1,6866.67,2.85,352,37.542577,-122.27878,0.0,,3
2368,0,1,6869.62,2.85,352,37.542603,-122.27878,-0.1,,2
2369,0,1,6872.71,2.85,352,37.542629,-122.27878,-0.1,,3
2370,0,1,6875.84,2.85,352,37.542656,-122.278782,-0.1,,3
2371,0,1,6879.05,2.85,352,37.542682,-122.278783,-0.2,,3
2372,0,1,6879.05,2.85,352,37.542708,-122.278785,-0.2,,3
2373,0,1,6879.05,2.85,352,37.542734,-122.278787,-0.2,,2
2374,0,1,6883.7,2.85,353,37.54276,-122.278789,-0.2,,3
2375,0,1,6889.44,2.85,353,37.542786,-122.27879,-0.3,,3
2376,0,1,6892.75,2.85,353,37.542812,-122.278792,-0.3,,3
2377,0,1,6895.62,2.85,353,37.542837,-122.278793,-0.3,,3
2378,0,1,6898.35,2.85,353,37.542863,-122.278793,-0.4,,2
2379,0,1,6901.19,2.85,353,37.542889,-122.278793,-0.4,,3
2380,0,1,6904.09,2.85,353,37.542914,-122.278792,-0.4,,3
2381,0,1,6906.96,2.85,354,37.54294,-122.278791,-0.5,,6
2382,0,1,6909.96,2.85,354,37.542965,-122.278791,-0.5,,6
2383,0,1,6912.77,2.85,354,37.542989,-122.278795,-0.5,,2
2384,0,1,6915.42,2.85,354,37.543011,-122.278801,-0.6,,3
2385,0,1,6918.03,2.85,354,37.543034,-122.278809,-0.6,,3
2386,0,1,6920.55,2.85,354,37.543056,-122.278818,-0.6,,3
2387,0,1,6923.23,2.85,354,37.543079,-122.278825,-0.6,,3
2388,0,1,6925.88,2.85,355,37.543102,-122.278831,-0.7,,2
2389,0,1,6928.52,2.85,355,37.543126,-122.278836,-0.7,,3
2390,0,1,6931.24,2.85,355,37.54315,-122.278841,-0.7,,3
2391,0,1,6933.92,2.85,355,37.543175,-122.278845,-0.8,,2
2392,0,1,6936.63,2.85,355,37.5432,-122.278849,-0.8,,4
2393,0,1,6939.43,2.85,355,37.543225,-122.278854,-0.8,,2
2394,0,1,6942.16,2.85,356,37.54325,-122.27886,-0.9,,3
2395,0,1,6944.89,2.85,356,37.543275,-122.278866,-0.9,,3
2396,0,1,6947.69,2.85,356,37.543301,-122.278873,-0.9,,3
2397,0,1,6950.7,2.85,356,37.543326,-122.278882,-1.0,,2
2398,0,1,6953.58,2.85,356,37.54335,-122.278892,-1.1,,3
2399,0,1,6956.42,2.85,356,37.543375,-122.278902,-1.2,,3
2400,0,1,6959.41,2.85,356,37.543398,-122.278915,-1.2,,2
2401,0,1,6962.29,2.85,357,37.543422,-122.278928,-1.3,,4
2402,0,1,6965.22,2.85,357,37.543444,-122.278943,-1.4,,2
2403,0,1,6968.11,2.85,357,37.543467,-122.278958,-1.5,,3
2404,0,1,6970.95,2.85,357,37.543489,-122.278974,-1.5,,3
2405,0,1,6973.76,2.85,357,37.543511,-122.27899,-1.6,,2
2406,0,1,6976.42,2.85,357,37.543533,-122.279007,-1.7,,3
2407,0,1,6979.16,2.85,357,37.543555,-122.279023,-1.7,,3
2408,0,1,6982.12,2.85,358,37.543577,-122.279039,-1.8,,3
2409,0,1,6984.94,2.85,358,37.543599,-122.279054,-1.8,,3
2410,0,1,6987.81,2.85,358,37.543621,-122.279069,-1.9,,5
2411,0,1,6990.63,2.85,358,37.543643,-122.279085,-1.9,,5
2412,0,1,6993.44,2.85,358,37.543665,-122.2791,-1.9,,3
2413,0,1,6996.23,2.85,358,37.543687,-122.279116,-2.0,,3
2414,0,1,6999.29,2.85,358,37.543708,-122.279133,-2.0,,2
2415,0,1,6999.29,2.85,359,37.543729,-122.279149,-2.0,,6
2416,0,1,6999.29,2.85,359,37.54375,-122.279167,-2.0,,6
2417,0,1,7002.32,2.85,359,37.54377,-122.279185,-2.0,,3
2418,0,1,7004.5,2.85,359,37.54379,-122.279203,-2.0,,2
2419,0,1,7007.61,2.85,359,37.543809,-122.279222,-2.0,,4
2420,0,1,7010.76,2.84,359,37.543829,-122.279242,-2.0,,2
2421,0,1,7012.6,2.84,360,37.543848,-122.279262,-2.0,,3
2422,0,1,7015.73,2.84,360,37.543867,-122.279282,-2.0,,3
2423,0,1,7018.57,2.84,360,37.543886,-122.279302,-1.9,,3
2424,0,1,7020.98,2.84,360,37.543905,-122.279323,-1.9,,2
2425,0,1,7024.17,2.84,360,37.543924,-122.279344,-1.9,,3
2426,0,1,7026.96,2.84,360,37.543943,-122.279366,-1.9,,3
2427,0,1,7029.4,2.84,360,37.543963,-122.279387,-1.8,,3
2428,0,1,7032.45,2.84,361,37.543982,-122.279408,-1.8,,2
2429,0,1,7035.46,2.84,361,37.544002,-122.27943,-1.8,,3
2430,0,1,7037.89,2.84,361,37.544021,-122.279451,-1.7,,2
2431,0,1,7040.83,2.84,361,37.544041,-122.279473,-1.7,,4
2432,0,1,7043.98,2.84,361,37.544061,-122.279494,-1.7,,2
2433,0,1,7046.54,2.84,361,37.544081,-122.279515,-1.6,,3
2434,0,1,7049.73,2.84,361,37.544102,-122.279535,-1.6,,3
2435,0,1,7052.96,2.84,362,37.544122,-122.279555,-1.5,,3
2436,0,1,7055.13,2.84,362,37.544142,-122.279575,-1.5,,2
2437,0,1,7058.24,2.84,362,37.544163,-122.279594,-1.5,,4
2438,0,1,7061.38,2.84,362,37.544183,-122.279614,-1.4,,2
2439,0,1,7063.67,2.84,362,37.544203,-122.279635,-1.3,,3
2440,0,1,7066.96,2.84,362,37.544222,-122.279658,-1.3,,3
2441,0,1,7069.85,2.84,362,37.544241,-122.279681,-1.2,,5
2442,0,1,7072.27,2.84,363,37.54426,-122.279703,-1.1,,5
2443,0,1,7075.43,2.84,363,37.544279,-122.279724,-1.1,,6
2444,0,1,7078.25,2.84,363,37.544298,-122.279744,-1.0,,6
2445,0,1,7080.88,2.84,363,37.544317,-122.279763,-1.0,,3
2446,0,1,7083.77,2.84,363,37.544335,-122.279783,-0.9,,2
2447,0,1,7086.53,2.84,363,37.544353,-122.279802,-0.9,,3
2448,0,1,7089.17,2.84,364,37.544371,-122.279823,-0.8,,2
2449,0,1,7092.03,2.84,364,37.544388,-122.279845,-0.8,,4
2450,0,1,7095.41,2.84,364,37.544405,-122.279867,-0.7,,3
2451,0,1,7097.08,2.84,364,37.544423,-122.27989,-0.7,,2
2452,0,1,7100.37,2.84,364,37.544442,-122.279913,-0.6,,3
2453,0,1,7103.72,2.84,364,37.544463,-122.279936,-0.6,,3
2454,0,1,7105.61,2.84,364,37.544484,-122.279959,-0.5,,3
2455,0,1,7108.92,2.84,365,37.544503,-122.279983,-0.5,,3
2456,0,1,7112.14,2.84,365,37.544521,-122.280007,-0.4,,2
2457,0,1,7114.39,2.84,365,37.544538,-122.280032,-0.4,,3
2458,0,1,7117.62,2.84,365,37.544556,-122.280056,-0.4,,3
2459,0,1,7120.53,2.84,365,37.544575,-122.280079,-0.4,,2
2460,0,1,7123.21,2.84,365,37.544596,-122.2801,-0.5,,3
2461,0,1,7126.74,2.84,365,37.544619,-122.28012,-0.5,,3
2462,0,1,7129.81,2.84,366,37.54464,-122.280139,-0.5,,3
2463,0,1,7131.93,2.84,366,37.544659,-122.280158,-0.5,,3
2464,0,1,7134.54,2.84,366,37.544676,-122.280177,-0.5,,2
2465,0,1,7137.21,2.84,366,37.544691,-122.280198,-0.5,,3
2466,0,1,7140.62,2.84,366,37.544706,-122.280221,-0.5,,3
2467,0,1,7143.61,2.84,366,37.54472,-122.280247,-0.5,,3
2468,0,1,7146.85,2.84,366,37.544734,-122.280275,-0.5,,2
2469,0,1,7148.62,2.84,367,37.544748,-122.280303,-0.4,,3
2470,0,1,7151.79,2.84,367,37.544761,-122.280332,-0.4,,6
2471,0,1,7155.13,2.84,367,37.544773,-122.28036,-0.4,,3
2472,0,1,7156.98,2.84,367,37.544785,-122.280388,-0.4,,3
2473,0,1,7159.97,2.84,367,37.544796,-122.280416,-0.4,,3
2474,0,1,7163.07,2.84,367,37.544806,-122.280444,-0.4,,2
2475,0,1,7165.51,2.84,368,37.544817,-122.280471,-0.3,,3
2476,0,1,7168.64,2.84,368,37.544827,-122.280499,-0.3,,3
2477,0,1,7171.35,2.84,368,37.544837,-122.280528,-0.3,,3
2478,0,1,7173.67,2.84,368,37.544846,-122.280556,-0.3,,2
2479,0,1,7176.84,2.84,368,37.544856,-122.280585,-0.2,,3
2480,0,1,7179.93,2.84,368,37.544867,-122.280614,-0.2,,3
2481,0,1,7181.59,2.84,368,37.544877,-122.280644,-0.2,,3
2482,0,1,7184.59,2.84,369,37.54489,-122.280673,-0.2,,3
2483,0,1,7187.61,2.84,369,37.544905,-122.2807,-0.1,,3
2484,0,1,7190.1,2.84,369,37.544924,-122.280723,-0.1,,2
2485,0,1,7193.31,2.84,369,37.544946,-122.280742,-0.1,,3
2486,0,1,7196.47,2.84,369,37.54497,-122.280755,-0.1,,2
2487,0,1,7198.46,2.84,369,37.544995,-122.280761,-0.1,,4
2488,0,1,7206.01,2.84,369,37.545019,-122.280761,-0.1,,2
2489,0,1,7209.71,2.84,370,37.545043,-122.280756,-0.2,,3
2490,0,1,7212.48,2.84,370,37.545067,-122.280747,-0.3,,3
2491,0,1,7215.24,2.84,370,37.545091,-122.280738,-0.3,,3
2492,0,1,7218.2,2.84,370,37.545116,-122.28073,-0.4,,2
2493,0,1,7221.19,2.84,370,37.545143,-122.280725,-0.5,,3
2494,0,1,7224.34,2.84,370,37.545171,-122.280722,-0.5,,3
2495,0,1,7227.49,2.84,371,37.545197,-122.280719,-0.6,,3
2496,0,1,7230.47,2.84,371,37.545223,-122.280717,-0.6,,3
2497,0,1,7233.42,2.84,371,37.545248,-122.280716,-0.7,,2
2498,0,1,7236.23,2.84,371,37.545273,-122.280717,-0.7,,3
2499,0,1,7239.07,2.84,371,37.545299,-122.28072,-0.8,,3
2500,0,1,7241.99,2.84,371,37.545325,-122.280722,-0.9,,3
2501,0,1,7244.89,2.84,371,37.54535,-122.280725,-0.9,,5
2502,0,1,7247.68,2.84,372,37.545372,-122.280726,-1.0,,5
2503,0,1,7250.06,2.84,372,37.545386,-122.280727,-1.0,,3
2504,0,1,7251.51,2.84,372,37.545388,-122.280729,-1.0,,3
2505,0,1,7251.83,2.84,372,37.545385,-122.280734,-1.0,,1
2506,0,1,7252.49,2.83,372,37.545379,-122.28074,-1.0,,3
2507,0,1,7253.41,2.83,372,37.545371,-122.280745,-0.9,,2
2508,0,1,7254.16,2.31,372,37.545361,-122.280747,-0.9,,1
2509,0,1,7255.6,2.1,373,37.545351,-122.280746,-0.9,,3
2510,0,1,7257.12,2.01,373,37.545339,-122.280743,-0.9,,1
2511,0,1,7257.12,1.87,373,37.545327,-122.280738,-0.9,,0
2512,0,1,7257.12,1.87,373,37.545315,-122.280734,-0.8,,1
2513,0,1,7258.76,1.73,373,37.545303,-122.280731,-0.8,,4
2514,0,1,7261.37,1.6,373,37.545291,-122.280728,-0.8,,1
2515,0,1,7262.73,1.48,373,37.54528,-122.280725,-0.8,,2
2516,0,1,7263.83,1.42,373,37.54527,-122.280723,-0.7,,2
2517,0,1,7264.97,1.34,373,37.545262,-122.28072,-0.7,,2
2518,0,1,7266.0,1.24,373,37.545255,-122.280718,-0.7,,1
2519,0,1,7266.94,1.12,373,37.545249,-122.280715,-0.7,,2
2520,0,1,7267.57,0.98,373,37.545244,-122.280714,-0.7,,2
2521,0,1,7268.02,0.81,373,37.545237,-122.280716,-0.7,,2
2522,0,1,7268.02,0.85,373,37.545229,-122.280719,-0.6,,3
2523,0,1,7269.32,0.88,373,37.545218,-122.280722,-0.6,,2
2524,0,1,7270.74,0.92,373,37.545206,-122.280725,-0.6,,0
2525,0,1,7272.0,1.08,373,37.545193,-122.280727,-0.6,,1
2526,0,1,7273.55,1.2,373,37.545178,-122.280728,-0.5,,2
2527,0,1,7275.24,1.32,373,37.545164,-122.280729,-0.5,,1
2528,0,1,7277.02,1.44,374,37.545149,-122.280728,-0.5,,2
2529,0,1,7278.82,1.44,374,37.545136,-122.280727,-0.4,,2
2530,0,1,7280.42,1.44,374,37.545123,-122.280725,-0.4,,2
2531,0,1,7281.81,1.44,374,37.545111,-122.280722,-0.4,,2
2532,0,1,7282.75,1.44,374,37.545102,-122.280719,-0.4,,2
2533,0,1,7283.72,1.44,374,37.545094,-122.280715,-0.4,,2
2534,0,1,7285.09,1.44,374,37.545085,-122.280713,-0.3,,1
2535,0,1,7285.09,1.43,374,37.545072,-122.280712,-0.3,,2
2536,0,1,7285.09,1.43,374,37.545057,-122.280714,-0.3,,2
2537,0,1,7286.39,1.43,374,37.545044,-122.280717,-0.2,,2
2538,0,1,7287.77,1.43,374,37.545032,-122.28072,-0.2,,2
2539,0,1,7289.22,1.43,374,37.545021,-122.280721,-0.2,,2
2540,0,1,7289.22,1.43,374,37.545009,-122.280721,-0.2,,2
2541,0,1,7289.22,1.43,374,37.544996,-122.280718,-0.1,,1
2542,0,1,7290.8,1.43,374,37.544982,-122.280713,-0.1,,2
2543,0,1,7292.6,1.43,374,37.544969,-122.280707,-0.1,,4
2544,0,1,7294.49,1.42,374,37.544955,-122.280698,-0.2,,4
2545,0,1,7294.49,1.42,374,37.544943,-122.280689,-0.2,,3
2546,0,1,7294.49,1.42,374,37.544933,-122.280678,-0.2,,1
2547,0,1,7295.83,1.42,375,37.544928,-122.280667,-0.2,,1
2548,0,1,7297.19,1.42,375,37.544925,-122.280655,-0.2,,1
2549,0,1,7301.22,1.42,375,37.544923,-122.280644,-0.2,,2
2550,0,1,7305.37,1.42,375,37.544921,-122.280635,-0.2,,2
2551,0,1,7307.1,1.42,375,37.544917,-122.280626,-0.2,,2
2552,0,1,7308.21,1.42,375,37.544911,-122.280617,-0.2,,2
2553,0,1,7309.24,1.42,375,37.544906,-122.280606,-0.2,,2
2554,0,1,7310.26,1.41,375,37.544901,-122.280593,-0.3,,2
2555,0,1,7311.34,1.41,375,37.544897,-122.280578,-0.3,,1
2556,0,1,7312.84,1.41,375,37.544892,-122.280563,-0.3,,3
2557,0,1,7314.41,1.41,375,37.544886,-122.28055,-0.3,,1
2558,0,1,7315.69,1.41,375,37.54488,-122.280539,-0.3,,2
2559,0,1,7316.84,1.4,375,37.544873,-122.280527,-0.3,,2
2560,0,1,7318.06,1.4,375,37.544867,-122.280516,-0.3,,2
2561,0,1,7319.45,1.4,375,37.544862,-122.280504,-0.3,,3
